transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
7600,1077,2041,7108.91,2023-01-01 02:06:39,1,American Express,City-32,Retail,32,Purchase at Merchant-2041
7601,1030,2058,4783.48,2023-01-01 02:06:40,0,Discover,City-6,Groceries,20,Purchase at Merchant-2058
7602,1030,2087,4051.26,2023-01-01 02:06:41,1,MasterCard,City-15,Retail,52,Purchase at Merchant-2087
7603,1088,2060,1727.29,2023-01-01 02:06:42,0,Discover,City-20,Groceries,23,Purchase at Merchant-2060
7604,1004,2004,7399.16,2023-01-01 02:06:43,1,Visa,City-6,Groceries,44,Purchase at Merchant-2004
7605,1046,2020,2668.59,2023-01-01 02:06:44,0,Visa,City-11,Restaurant,56,Purchase at Merchant-2020
7606,1011,2080,4827.73,2023-01-01 02:06:45,1,American Express,City-22,Gas Station,20,Purchase at Merchant-2080
7607,1089,2075,6588.04,2023-01-01 02:06:46,1,American Express,City-48,Online Shopping,30,Purchase at Merchant-2075
7608,1100,2022,7791.4,2023-01-01 02:06:47,0,MasterCard,City-16,Retail,39,Purchase at Merchant-2022
7609,1062,2080,3630.5,2023-01-01 02:06:48,0,MasterCard,City-42,Restaurant,19,Purchase at Merchant-2080
7610,1018,2046,9240.54,2023-01-01 02:06:49,1,Discover,City-34,Gas Station,31,Purchase at Merchant-2046
7611,1065,2073,8624.01,2023-01-01 02:06:50,1,MasterCard,City-45,Travel,64,Purchase at Merchant-2073
7612,1078,2056,6380.1,2023-01-01 02:06:51,1,MasterCard,City-50,Groceries,65,Purchase at Merchant-2056
7613,1061,2054,3195.63,2023-01-01 02:06:52,1,Visa,City-41,Online Shopping,35,Purchase at Merchant-2054
7614,1092,2098,3738.59,2023-01-01 02:06:53,1,Discover,City-16,Retail,26,Purchase at Merchant-2098
7615,1084,2003,7859.5,2023-01-01 02:06:54,1,Discover,City-17,Travel,20,Purchase at Merchant-2003
7616,1048,2097,3923.98,2023-01-01 02:06:55,0,American Express,City-6,Online Shopping,43,Purchase at Merchant-2097
7617,1024,2037,5558.94,2023-01-01 02:06:56,0,Visa,City-2,Groceries,27,Purchase at Merchant-2037
7618,1050,2072,1734.41,2023-01-01 02:06:57,0,Visa,City-28,Online Shopping,50,Purchase at Merchant-2072
7619,1063,2096,8697.07,2023-01-01 02:06:58,1,Visa,City-24,Groceries,64,Purchase at Merchant-2096
7620,1061,2063,96.14,2023-01-01 02:06:59,0,American Express,City-50,Groceries,57,Purchase at Merchant-2063
7621,1018,2031,1071.83,2023-01-01 02:07:00,0,MasterCard,City-30,Restaurant,39,Purchase at Merchant-2031
7622,1021,2049,1841.68,2023-01-01 02:07:01,0,MasterCard,City-9,Groceries,64,Purchase at Merchant-2049
7623,1025,2069,7296.07,2023-01-01 02:07:02,1,Discover,City-40,Online Shopping,51,Purchase at Merchant-2069
7624,1029,2017,6640.25,2023-01-01 02:07:03,0,Visa,City-47,Restaurant,65,Purchase at Merchant-2017
7625,1005,2049,6359.94,2023-01-01 02:07:04,1,MasterCard,City-47,Travel,18,Purchase at Merchant-2049
7626,1053,2078,1688.35,2023-01-01 02:07:05,1,American Express,City-40,Groceries,35,Purchase at Merchant-2078
7627,1098,2016,8830.4,2023-01-01 02:07:06,1,Visa,City-29,Online Shopping,26,Purchase at Merchant-2016
7628,1002,2013,3005.76,2023-01-01 02:07:07,0,American Express,City-27,Retail,36,Purchase at Merchant-2013
7629,1035,2051,1729.31,2023-01-01 02:07:08,1,Discover,City-25,Retail,53,Purchase at Merchant-2051
7630,1053,2028,4117.78,2023-01-01 02:07:09,1,Discover,City-24,Groceries,39,Purchase at Merchant-2028
7631,1029,2028,5893.93,2023-01-01 02:07:10,1,American Express,City-27,Gas Station,70,Purchase at Merchant-2028
7632,1096,2015,2527.0,2023-01-01 02:07:11,1,Discover,City-49,Gas Station,24,Purchase at Merchant-2015
7633,1086,2074,1811.0,2023-01-01 02:07:12,1,Discover,City-11,Online Shopping,58,Purchase at Merchant-2074
7634,1026,2038,137.0,2023-01-01 02:07:13,1,MasterCard,City-46,Retail,22,Purchase at Merchant-2038
7635,1097,2023,8512.31,2023-01-01 02:07:14,1,Discover,City-50,Travel,60,Purchase at Merchant-2023
7636,1027,2021,1703.58,2023-01-01 02:07:15,1,Visa,City-3,Restaurant,45,Purchase at Merchant-2021
7637,1009,2099,1633.63,2023-01-01 02:07:16,0,MasterCard,City-27,Online Shopping,51,Purchase at Merchant-2099
7638,1023,2100,9221.36,2023-01-01 02:07:17,1,Discover,City-32,Retail,64,Purchase at Merchant-2100
7639,1057,2095,881.02,2023-01-01 02:07:18,1,Discover,City-41,Online Shopping,53,Purchase at Merchant-2095
7640,1079,2052,5701.62,2023-01-01 02:07:19,0,Visa,City-4,Groceries,65,Purchase at Merchant-2052
7641,1063,2071,1758.28,2023-01-01 02:07:20,0,Visa,City-16,Gas Station,32,Purchase at Merchant-2071
7642,1089,2053,124.33,2023-01-01 02:07:21,1,American Express,City-39,Gas Station,55,Purchase at Merchant-2053
7643,1042,2046,144.31,2023-01-01 02:07:22,0,MasterCard,City-15,Restaurant,28,Purchase at Merchant-2046
7644,1059,2097,7024.63,2023-01-01 02:07:23,1,MasterCard,City-14,Online Shopping,22,Purchase at Merchant-2097
7645,1032,2028,4180.88,2023-01-01 02:07:24,1,Visa,City-25,Travel,70,Purchase at Merchant-2028
7646,1055,2054,1710.71,2023-01-01 02:07:25,0,MasterCard,City-29,Restaurant,22,Purchase at Merchant-2054
7647,1052,2077,6939.3,2023-01-01 02:07:26,1,MasterCard,City-44,Restaurant,37,Purchase at Merchant-2077
7648,1100,2036,407.18,2023-01-01 02:07:27,0,MasterCard,City-32,Gas Station,68,Purchase at Merchant-2036
7649,1006,2041,4104.99,2023-01-01 02:07:28,0,Discover,City-30,Online Shopping,33,Purchase at Merchant-2041
7650,1078,2099,12.46,2023-01-01 02:07:29,1,American Express,City-17,Retail,58,Purchase at Merchant-2099
7651,1095,2047,9186.42,2023-01-01 02:07:30,0,Discover,City-20,Travel,42,Purchase at Merchant-2047
7652,1049,2081,8919.63,2023-01-01 02:07:31,1,American Express,City-7,Retail,49,Purchase at Merchant-2081
7653,1093,2014,8282.03,2023-01-01 02:07:32,1,MasterCard,City-3,Gas Station,53,Purchase at Merchant-2014
7654,1041,2086,535.63,2023-01-01 02:07:33,0,Discover,City-48,Online Shopping,40,Purchase at Merchant-2086
7655,1051,2088,5811.32,2023-01-01 02:07:34,0,Discover,City-44,Restaurant,51,Purchase at Merchant-2088
7656,1079,2082,4308.78,2023-01-01 02:07:35,0,American Express,City-36,Online Shopping,46,Purchase at Merchant-2082
7657,1096,2098,1859.26,2023-01-01 02:07:36,0,American Express,City-17,Retail,32,Purchase at Merchant-2098
7658,1074,2082,4777.37,2023-01-01 02:07:37,1,American Express,City-13,Restaurant,30,Purchase at Merchant-2082
7659,1077,2041,2857.55,2023-01-01 02:07:38,1,Visa,City-38,Online Shopping,69,Purchase at Merchant-2041
7660,1069,2065,402.99,2023-01-01 02:07:39,0,MasterCard,City-31,Gas Station,65,Purchase at Merchant-2065
7661,1068,2069,7174.59,2023-01-01 02:07:40,1,American Express,City-8,Gas Station,61,Purchase at Merchant-2069
7662,1083,2069,6149.09,2023-01-01 02:07:41,0,Discover,City-48,Restaurant,34,Purchase at Merchant-2069
7663,1091,2051,508.52,2023-01-01 02:07:42,0,MasterCard,City-50,Gas Station,42,Purchase at Merchant-2051
7664,1005,2029,7604.98,2023-01-01 02:07:43,0,MasterCard,City-49,Groceries,42,Purchase at Merchant-2029
7665,1067,2052,5753.46,2023-01-01 02:07:44,0,MasterCard,City-8,Gas Station,48,Purchase at Merchant-2052
7666,1014,2064,2463.65,2023-01-01 02:07:45,0,Visa,City-34,Travel,45,Purchase at Merchant-2064
7667,1058,2097,7632.53,2023-01-01 02:07:46,0,MasterCard,City-12,Restaurant,65,Purchase at Merchant-2097
7668,1059,2060,5392.05,2023-01-01 02:07:47,0,American Express,City-46,Online Shopping,43,Purchase at Merchant-2060
7669,1006,2037,1784.59,2023-01-01 02:07:48,1,Discover,City-4,Travel,51,Purchase at Merchant-2037
7670,1032,2058,1611.62,2023-01-01 02:07:49,1,American Express,City-1,Retail,26,Purchase at Merchant-2058
7671,1067,2021,8365.18,2023-01-01 02:07:50,0,American Express,City-14,Retail,57,Purchase at Merchant-2021
7672,1069,2023,945.53,2023-01-01 02:07:51,1,MasterCard,City-43,Online Shopping,31,Purchase at Merchant-2023
7673,1051,2052,9496.88,2023-01-01 02:07:52,1,Discover,City-18,Online Shopping,21,Purchase at Merchant-2052
7674,1095,2037,2229.71,2023-01-01 02:07:53,0,Visa,City-3,Gas Station,19,Purchase at Merchant-2037
7675,1006,2001,8523.26,2023-01-01 02:07:54,0,MasterCard,City-40,Restaurant,65,Purchase at Merchant-2001
7676,1072,2069,6951.33,2023-01-01 02:07:55,1,Visa,City-48,Gas Station,49,Purchase at Merchant-2069
7677,1050,2043,4204.52,2023-01-01 02:07:56,1,Discover,City-16,Online Shopping,31,Purchase at Merchant-2043
7678,1067,2098,222.46,2023-01-01 02:07:57,1,Visa,City-22,Online Shopping,48,Purchase at Merchant-2098
7679,1098,2060,5293.48,2023-01-01 02:07:58,0,Discover,City-48,Online Shopping,18,Purchase at Merchant-2060
7680,1081,2084,4619.42,2023-01-01 02:07:59,0,Visa,City-49,Gas Station,33,Purchase at Merchant-2084
7681,1007,2023,6594.17,2023-01-01 02:08:00,1,Discover,City-33,Gas Station,50,Purchase at Merchant-2023
7682,1025,2088,3210.5,2023-01-01 02:08:01,0,MasterCard,City-12,Restaurant,46,Purchase at Merchant-2088
7683,1038,2013,2817.06,2023-01-01 02:08:02,0,American Express,City-31,Groceries,68,Purchase at Merchant-2013
7684,1057,2050,1117.86,2023-01-01 02:08:03,0,American Express,City-48,Travel,49,Purchase at Merchant-2050
7685,1051,2075,6854.02,2023-01-01 02:08:04,1,Visa,City-44,Groceries,36,Purchase at Merchant-2075
7686,1039,2084,4185.67,2023-01-01 02:08:05,0,Visa,City-8,Restaurant,45,Purchase at Merchant-2084
7687,1100,2054,8407.02,2023-01-01 02:08:06,1,Discover,City-32,Gas Station,35,Purchase at Merchant-2054
7688,1037,2054,4745.28,2023-01-01 02:08:07,1,MasterCard,City-13,Online Shopping,32,Purchase at Merchant-2054
7689,1060,2053,4364.91,2023-01-01 02:08:08,1,MasterCard,City-44,Restaurant,50,Purchase at Merchant-2053
7690,1022,2025,1306.69,2023-01-01 02:08:09,0,MasterCard,City-47,Groceries,60,Purchase at Merchant-2025
7691,1055,2082,2820.99,2023-01-01 02:08:10,1,Visa,City-9,Gas Station,39,Purchase at Merchant-2082
7692,1038,2004,7090.03,2023-01-01 02:08:11,0,Discover,City-4,Groceries,19,Purchase at Merchant-2004
7693,1079,2080,7135.15,2023-01-01 02:08:12,1,MasterCard,City-14,Retail,51,Purchase at Merchant-2080
7694,1007,2029,3546.35,2023-01-01 02:08:13,1,Discover,City-6,Groceries,51,Purchase at Merchant-2029
7695,1089,2018,157.11,2023-01-01 02:08:14,0,Visa,City-43,Travel,28,Purchase at Merchant-2018
7696,1067,2079,3262.39,2023-01-01 02:08:15,0,American Express,City-1,Online Shopping,41,Purchase at Merchant-2079
7697,1019,2080,4635.66,2023-01-01 02:08:16,1,MasterCard,City-28,Retail,61,Purchase at Merchant-2080
7698,1060,2065,2006.85,2023-01-01 02:08:17,1,Discover,City-26,Gas Station,46,Purchase at Merchant-2065
7699,1083,2011,4242.36,2023-01-01 02:08:18,1,American Express,City-26,Gas Station,19,Purchase at Merchant-2011
7700,1058,2077,4452.48,2023-01-01 02:08:19,1,Discover,City-19,Gas Station,36,Purchase at Merchant-2077
7701,1012,2074,4261.85,2023-01-01 02:08:20,0,Visa,City-28,Groceries,35,Purchase at Merchant-2074
7702,1093,2094,1474.67,2023-01-01 02:08:21,1,Visa,City-45,Groceries,65,Purchase at Merchant-2094
7703,1065,2053,2237.08,2023-01-01 02:08:22,1,MasterCard,City-24,Online Shopping,66,Purchase at Merchant-2053
7704,1015,2003,1122.13,2023-01-01 02:08:23,0,Discover,City-7,Travel,39,Purchase at Merchant-2003
7705,1024,2042,9830.56,2023-01-01 02:08:24,0,MasterCard,City-33,Retail,67,Purchase at Merchant-2042
7706,1100,2079,8861.73,2023-01-01 02:08:25,1,Visa,City-18,Groceries,40,Purchase at Merchant-2079
7707,1075,2032,7867.14,2023-01-01 02:08:26,0,American Express,City-31,Gas Station,34,Purchase at Merchant-2032
7708,1090,2022,1155.52,2023-01-01 02:08:27,0,Discover,City-33,Travel,28,Purchase at Merchant-2022
7709,1070,2073,6432.71,2023-01-01 02:08:28,0,American Express,City-33,Travel,53,Purchase at Merchant-2073
7710,1018,2081,7927.72,2023-01-01 02:08:29,0,Discover,City-32,Online Shopping,33,Purchase at Merchant-2081
7711,1051,2061,2597.16,2023-01-01 02:08:30,1,MasterCard,City-46,Retail,41,Purchase at Merchant-2061
7712,1053,2088,7128.39,2023-01-01 02:08:31,0,American Express,City-42,Travel,58,Purchase at Merchant-2088
7713,1042,2012,9650.33,2023-01-01 02:08:32,1,Visa,City-40,Restaurant,50,Purchase at Merchant-2012
7714,1058,2048,3003.71,2023-01-01 02:08:33,1,Discover,City-30,Travel,52,Purchase at Merchant-2048
7715,1004,2003,9387.53,2023-01-01 02:08:34,0,American Express,City-34,Online Shopping,48,Purchase at Merchant-2003
7716,1023,2096,7157.01,2023-01-01 02:08:35,0,Visa,City-36,Travel,58,Purchase at Merchant-2096
7717,1059,2077,3897.0,2023-01-01 02:08:36,0,MasterCard,City-33,Restaurant,34,Purchase at Merchant-2077
7718,1076,2084,2767.46,2023-01-01 02:08:37,1,MasterCard,City-20,Groceries,29,Purchase at Merchant-2084
7719,1092,2050,8173.1,2023-01-01 02:08:38,1,American Express,City-23,Travel,24,Purchase at Merchant-2050
7720,1026,2071,1171.88,2023-01-01 02:08:39,1,MasterCard,City-33,Groceries,21,Purchase at Merchant-2071
7721,1059,2066,7491.17,2023-01-01 02:08:40,0,Visa,City-41,Online Shopping,55,Purchase at Merchant-2066
7722,1012,2025,4603.07,2023-01-01 02:08:41,1,Discover,City-46,Gas Station,35,Purchase at Merchant-2025
7723,1033,2021,4644.58,2023-01-01 02:08:42,1,Visa,City-47,Groceries,32,Purchase at Merchant-2021
7724,1042,2059,6588.34,2023-01-01 02:08:43,1,Visa,City-32,Online Shopping,52,Purchase at Merchant-2059
7725,1089,2048,3889.73,2023-01-01 02:08:44,0,Visa,City-40,Travel,20,Purchase at Merchant-2048
7726,1084,2093,3626.5,2023-01-01 02:08:45,1,Visa,City-47,Gas Station,40,Purchase at Merchant-2093
7727,1092,2031,9510.71,2023-01-01 02:08:46,1,Discover,City-23,Retail,67,Purchase at Merchant-2031
7728,1021,2023,8944.01,2023-01-01 02:08:47,1,Visa,City-30,Travel,36,Purchase at Merchant-2023
7729,1092,2061,7523.0,2023-01-01 02:08:48,0,American Express,City-45,Groceries,61,Purchase at Merchant-2061
7730,1094,2092,4225.68,2023-01-01 02:08:49,0,MasterCard,City-38,Online Shopping,68,Purchase at Merchant-2092
7731,1016,2026,6928.54,2023-01-01 02:08:50,1,MasterCard,City-31,Retail,47,Purchase at Merchant-2026
7732,1012,2042,7902.49,2023-01-01 02:08:51,1,Discover,City-6,Online Shopping,69,Purchase at Merchant-2042
7733,1015,2017,6048.01,2023-01-01 02:08:52,0,Visa,City-7,Retail,55,Purchase at Merchant-2017
7734,1091,2038,1808.81,2023-01-01 02:08:53,0,MasterCard,City-19,Gas Station,59,Purchase at Merchant-2038
7735,1058,2009,9747.03,2023-01-01 02:08:54,0,Discover,City-39,Online Shopping,64,Purchase at Merchant-2009
7736,1082,2004,8189.71,2023-01-01 02:08:55,1,Visa,City-6,Restaurant,34,Purchase at Merchant-2004
7737,1047,2027,8801.2,2023-01-01 02:08:56,1,American Express,City-30,Gas Station,65,Purchase at Merchant-2027
7738,1011,2074,8090.43,2023-01-01 02:08:57,0,American Express,City-39,Gas Station,50,Purchase at Merchant-2074
7739,1068,2060,4739.08,2023-01-01 02:08:58,1,American Express,City-19,Retail,55,Purchase at Merchant-2060
7740,1091,2059,8584.9,2023-01-01 02:08:59,1,American Express,City-27,Online Shopping,50,Purchase at Merchant-2059
7741,1050,2032,1009.87,2023-01-01 02:09:00,0,MasterCard,City-5,Restaurant,32,Purchase at Merchant-2032
7742,1094,2088,5509.29,2023-01-01 02:09:01,0,Discover,City-42,Online Shopping,18,Purchase at Merchant-2088
7743,1066,2078,207.53,2023-01-01 02:09:02,1,MasterCard,City-40,Retail,25,Purchase at Merchant-2078
7744,1079,2057,874.56,2023-01-01 02:09:03,0,Visa,City-4,Travel,51,Purchase at Merchant-2057
7745,1021,2031,8463.85,2023-01-01 02:09:04,1,MasterCard,City-25,Groceries,66,Purchase at Merchant-2031
7746,1049,2023,6201.03,2023-01-01 02:09:05,1,MasterCard,City-38,Retail,45,Purchase at Merchant-2023
7747,1071,2060,5650.67,2023-01-01 02:09:06,1,Discover,City-46,Restaurant,70,Purchase at Merchant-2060
7748,1049,2065,1732.63,2023-01-01 02:09:07,1,Discover,City-12,Online Shopping,21,Purchase at Merchant-2065
7749,1006,2083,6976.36,2023-01-01 02:09:08,0,Discover,City-15,Restaurant,52,Purchase at Merchant-2083
7750,1099,2015,421.35,2023-01-01 02:09:09,0,Discover,City-41,Restaurant,19,Purchase at Merchant-2015
7751,1022,2078,1695.31,2023-01-01 02:09:10,1,MasterCard,City-46,Restaurant,67,Purchase at Merchant-2078
7752,1043,2043,5608.02,2023-01-01 02:09:11,1,MasterCard,City-37,Online Shopping,63,Purchase at Merchant-2043
7753,1073,2021,4458.51,2023-01-01 02:09:12,0,Visa,City-23,Restaurant,47,Purchase at Merchant-2021
7754,1085,2032,2673.42,2023-01-01 02:09:13,1,Visa,City-7,Online Shopping,41,Purchase at Merchant-2032
7755,1020,2060,2680.52,2023-01-01 02:09:14,1,Visa,City-2,Online Shopping,68,Purchase at Merchant-2060
7756,1021,2093,7688.14,2023-01-01 02:09:15,1,American Express,City-35,Groceries,63,Purchase at Merchant-2093
7757,1019,2009,1690.5,2023-01-01 02:09:16,1,MasterCard,City-42,Travel,32,Purchase at Merchant-2009
7758,1023,2001,2694.0,2023-01-01 02:09:17,0,American Express,City-47,Online Shopping,54,Purchase at Merchant-2001
7759,1099,2096,4289.72,2023-01-01 02:09:18,0,MasterCard,City-50,Travel,32,Purchase at Merchant-2096
7760,1092,2005,3359.06,2023-01-01 02:09:19,1,Visa,City-48,Groceries,60,Purchase at Merchant-2005
7761,1007,2088,1971.74,2023-01-01 02:09:20,1,Discover,City-14,Online Shopping,63,Purchase at Merchant-2088
7762,1054,2087,8240.91,2023-01-01 02:09:21,1,Discover,City-9,Groceries,64,Purchase at Merchant-2087
7763,1040,2053,5730.27,2023-01-01 02:09:22,1,American Express,City-49,Travel,55,Purchase at Merchant-2053
7764,1040,2067,4491.87,2023-01-01 02:09:23,0,Discover,City-32,Gas Station,53,Purchase at Merchant-2067
7765,1094,2061,7610.95,2023-01-01 02:09:24,0,American Express,City-43,Travel,41,Purchase at Merchant-2061
7766,1099,2050,117.69,2023-01-01 02:09:25,1,MasterCard,City-34,Retail,67,Purchase at Merchant-2050
7767,1058,2010,3595.76,2023-01-01 02:09:26,0,Visa,City-26,Groceries,42,Purchase at Merchant-2010
7768,1037,2054,2941.28,2023-01-01 02:09:27,0,Visa,City-26,Gas Station,46,Purchase at Merchant-2054
7769,1081,2034,5365.3,2023-01-01 02:09:28,1,Visa,City-34,Groceries,66,Purchase at Merchant-2034
7770,1024,2092,7456.12,2023-01-01 02:09:29,1,Visa,City-28,Travel,66,Purchase at Merchant-2092
7771,1016,2069,3791.22,2023-01-01 02:09:30,1,Discover,City-35,Groceries,45,Purchase at Merchant-2069
7772,1017,2016,7613.04,2023-01-01 02:09:31,1,American Express,City-43,Groceries,68,Purchase at Merchant-2016
7773,1026,2092,4186.04,2023-01-01 02:09:32,1,Discover,City-39,Groceries,18,Purchase at Merchant-2092
7774,1001,2100,5682.52,2023-01-01 02:09:33,1,MasterCard,City-37,Retail,19,Purchase at Merchant-2100
7775,1080,2078,2815.93,2023-01-01 02:09:34,1,Visa,City-34,Restaurant,66,Purchase at Merchant-2078
7776,1098,2083,4681.43,2023-01-01 02:09:35,1,MasterCard,City-20,Groceries,63,Purchase at Merchant-2083
7777,1033,2069,1986.62,2023-01-01 02:09:36,1,Visa,City-10,Retail,34,Purchase at Merchant-2069
7778,1002,2092,4344.4,2023-01-01 02:09:37,1,Visa,City-2,Retail,29,Purchase at Merchant-2092
7779,1059,2004,7063.92,2023-01-01 02:09:38,1,MasterCard,City-2,Groceries,48,Purchase at Merchant-2004
7780,1064,2057,641.56,2023-01-01 02:09:39,1,Discover,City-15,Online Shopping,20,Purchase at Merchant-2057
7781,1064,2062,130.76,2023-01-01 02:09:40,1,American Express,City-12,Gas Station,55,Purchase at Merchant-2062
7782,1070,2093,9573.21,2023-01-01 02:09:41,1,Discover,City-25,Travel,50,Purchase at Merchant-2093
7783,1001,2008,5960.25,2023-01-01 02:09:42,0,American Express,City-22,Gas Station,33,Purchase at Merchant-2008
7784,1078,2038,2279.09,2023-01-01 02:09:43,1,Discover,City-4,Gas Station,56,Purchase at Merchant-2038
7785,1064,2051,8745.23,2023-01-01 02:09:44,1,Visa,City-42,Groceries,44,Purchase at Merchant-2051
7786,1031,2093,6261.96,2023-01-01 02:09:45,0,MasterCard,City-15,Retail,66,Purchase at Merchant-2093
7787,1028,2099,3136.39,2023-01-01 02:09:46,1,Visa,City-4,Restaurant,39,Purchase at Merchant-2099
7788,1076,2006,7421.77,2023-01-01 02:09:47,1,MasterCard,City-21,Travel,36,Purchase at Merchant-2006
7789,1085,2047,2686.49,2023-01-01 02:09:48,1,MasterCard,City-9,Gas Station,65,Purchase at Merchant-2047
7790,1061,2052,922.79,2023-01-01 02:09:49,1,Visa,City-17,Online Shopping,70,Purchase at Merchant-2052
7791,1059,2092,7263.87,2023-01-01 02:09:50,0,MasterCard,City-7,Gas Station,51,Purchase at Merchant-2092
7792,1053,2066,2352.21,2023-01-01 02:09:51,0,Visa,City-7,Travel,58,Purchase at Merchant-2066
7793,1057,2081,7804.5,2023-01-01 02:09:52,1,Discover,City-18,Travel,55,Purchase at Merchant-2081
7794,1011,2084,6038.02,2023-01-01 02:09:53,0,Visa,City-49,Groceries,37,Purchase at Merchant-2084
7795,1077,2057,8353.94,2023-01-01 02:09:54,1,Discover,City-11,Online Shopping,58,Purchase at Merchant-2057
7796,1077,2055,334.69,2023-01-01 02:09:55,0,Visa,City-3,Travel,30,Purchase at Merchant-2055
7797,1001,2016,7812.32,2023-01-01 02:09:56,1,American Express,City-47,Retail,61,Purchase at Merchant-2016
